1001H6100000000005UC,0000000045a,201807100001,关联测试
1001H61000000000219S,0000006632,0002006450,固定资产卡片-打印机
1001H61000000000219T,0000006633,0002006451,固定资产卡片-打印机
1001H61000000000219U,0000006634,0002006452,固定资产卡片-打印机
1001H61000000000219V,0000006635,0002006453,固定资产卡片-打印机
1001H61000000000219W,0000006636,0002006454,固定资产卡片-打印机
1001H6100000000021EI,0000006802,0002006620,固定资产卡片-打印机
1001H6100000000021EJ,0000006803,0002006621,固定资产卡片-打印机
1001H6100000000021EK,0000006804,0002006622,固定资产卡片-打印机
1001H6100000000021EL,0000006805,0002006623,固定资产卡片-打印机
1001H6100000000021EM,0000006806,0002006624,固定资产卡片-打印机
1001H6100000000021EN,0000006807,0002006625,固定资产卡片-打印机
1001H6100000000021EO,0000006808,0002006626,固定资产卡片-打印机
1001H6100000000021EP,0000006809,0002006627,固定资产卡片-打印机
1001H6100000000021EQ,0000006810,0002006628,固定资产卡片-打印机
1001H6100000000021ER,0000006811,0002006629,固定资产卡片-打印机
1001H6100000000021ES,0000006812,0002006630,固定资产卡片-打印机
1001H6100000000021ET,0000006813,0002006631,固定资产卡片-打印机
1001H6100000000021EU,0000006814,0002006632,固定资产卡片-打印机
1001H6100000000021EV,0000006815,0002006633,固定资产卡片-打印机
1001H6100000000021EW,0000006816,0002006634,固定资产卡片-打印机
1001H6100000000021KR,0000007027,0002006845,固定资产卡片-打印机
1001H6100000000021KS,0000007028,0002006846,固定资产卡片-打印机
1001H6100000000021KT,0000007029,0002006847,固定资产卡片-打印机
1001H6100000000021KU,0000007030,0002006848,固定资产卡片-打印机
1001H6100000000021KV,0000007031,0002006849,固定资产卡片-打印机
1001H6100000000021KW,0000007032,0002006850,固定资产卡片-打印机
1001H6100000000021KX,0000007033,0002006851,固定资产卡片-打印机
1001H6100000000021KY,0000007034,0002006852,固定资产卡片-打印机
1001H6100000000021KZ,0000007035,0002006853,固定资产卡片-打印机
1001H6100000000021L0,0000007036,0002006854,固定资产卡片-打印机
1001H6100000000021L1,0000007037,0002006855,固定资产卡片-打印机
1001H6100000000021L2,0000007038,0002006856,固定资产卡片-打印机
1001H6100000000021L3,0000007039,0002006857,固定资产卡片-打印机
1001H6100000000021L4,0000007040,0002006858,固定资产卡片-打印机
1001H6100000000021L5,0000007041,0002006859,固定资产卡片-打印机
1001H61000000000213O,0000006412,0002006230,固定资产卡片-打印机
1001H61000000000213P,0000006413,0002006231,固定资产卡片-打印机
1001H61000000000213Q,0000006414,0002006232,固定资产卡片-打印机
1001H61000000000213R,0000006415,0002006233,固定资产卡片-打印机
1001H61000000000213S,0000006416,0002006234,固定资产卡片-打印机
1001H61000000000213T,0000006417,0002006235,固定资产卡片-打印机
1001H61000000000213U,0000006418,0002006236,固定资产卡片-打印机
1001H61000000000213V,0000006419,0002006237,固定资产卡片-打印机
1001H61000000000213W,0000006420,0002006238,固定资产卡片-打印机
1001H61000000000213X,0000006421,0002006239,固定资产卡片-打印机
1001H61000000000213Y,0000006422,0002006240,固定资产卡片-打印机
1001H61000000000213Z,0000006423,0002006241,固定资产卡片-打印机
1001H610000000002140,0000006424,0002006242,固定资产卡片-打印机
1001H610000000002141,0000006425,0002006243,固定资产卡片-打印机
1001H610000000002142,0000006426,0002006244,固定资产卡片-打印机
1001H61000000000219X,0000006637,0002006455,固定资产卡片-打印机
1001H61000000000219Y,0000006638,0002006456,固定资产卡片-打印机
1001H61000000000219Z,0000006639,0002006457,固定资产卡片-打印机
1001H6100000000021A0,0000006640,0002006458,固定资产卡片-打印机
1001H6100000000021A1,0000006641,0002006459,固定资产卡片-打印机
1001H6100000000021A2,0000006642,0002006460,固定资产卡片-打印机
1001H6100000000021A3,0000006643,0002006461,固定资产卡片-打印机
1001H6100000000021A4,0000006644,0002006462,固定资产卡片-打印机
1001H6100000000021A5,0000006645,0002006463,固定资产卡片-打印机
1001H6100000000021A6,0000006646,0002006464,固定资产卡片-打印机
1001H6100000000021A7,0000006647,0002006465,固定资产卡片-打印机
1001H6100000000021A8,0000006648,0002006466,固定资产卡片-打印机
1001H6100000000021A9,0000006649,0002006467,固定资产卡片-打印机
1001H6100000000021AA,0000006650,0002006468,固定资产卡片-打印机
1001H6100000000021AB,0000006651,0002006469,固定资产卡片-打印机
1001H6100000000021EX,0000006817,0002006635,固定资产卡片-打印机
1001H6100000000021EY,0000006818,0002006636,固定资产卡片-打印机
1001H6100000000021EZ,0000006819,0002006637,固定资产卡片-打印机
1001H6100000000021F0,0000006820,0002006638,固定资产卡片-打印机
1001H6100000000021F1,0000006821,0002006639,固定资产卡片-打印机
1001H6100000000021F2,0000006822,0002006640,固定资产卡片-打印机
1001H6100000000021F3,0000006823,0002006641,固定资产卡片-打印机
1001H6100000000021F4,0000006824,0002006642,固定资产卡片-打印机
1001H6100000000021F5,0000006825,0002006643,固定资产卡片-打印机
1001H6100000000021F6,0000006826,0002006644,固定资产卡片-打印机
1001H6100000000021F7,0000006827,0002006645,固定资产卡片-打印机
1001H6100000000021F8,0000006828,0002006646,固定资产卡片-打印机
1001H6100000000021F9,0000006829,0002006647,固定资产卡片-打印机
1001H6100000000021FA,0000006830,0002006648,固定资产卡片-打印机
1001H6100000000021FB,0000006831,0002006649,固定资产卡片-打印机
1001H6100000000021MF,0000007087,0002006905,固定资产卡片-打印机
1001H6100000000021MG,0000007088,0002006906,固定资产卡片-打印机
1001H6100000000021MH,0000007089,0002006907,固定资产卡片-打印机
1001H6100000000021MI,0000007090,0002006908,固定资产卡片-打印机
1001H6100000000021MJ,0000007091,0002006909,固定资产卡片-打印机
1001H6100000000021MK,0000007092,0002006910,固定资产卡片-打印机
1001H6100000000021ML,0000007093,0002006911,固定资产卡片-打印机
1001H6100000000021MM,0000007094,0002006912,固定资产卡片-打印机
1001H6100000000021MN,0000007095,0002006913,固定资产卡片-打印机
1001H6100000000021MO,0000007096,0002006914,固定资产卡片-打印机
1001H6100000000021MP,0000007097,0002006915,固定资产卡片-打印机
1001H6100000000021MQ,0000007098,0002006916,固定资产卡片-打印机
1001H6100000000021MR,0000007099,0002006917,固定资产卡片-打印机
1001H6100000000021MS,0000007100,0002006918,固定资产卡片-打印机
1001H6100000000021MT,0000007101,0002006919,固定资产卡片-打印机
1001H610000000002143,0000006427,0002006245,固定资产卡片-打印机
1001H610000000002144,0000006428,0002006246,固定资产卡片-打印机
1001H610000000002145,0000006429,0002006247,固定资产卡片-打印机
1001H610000000002146,0000006430,0002006248,固定资产卡片-打印机
1001H610000000002147,0000006431,0002006249,固定资产卡片-打印机
1001H610000000002148,0000006432,0002006250,固定资产卡片-打印机
1001H610000000002149,0000006433,0002006251,固定资产卡片-打印机
1001H61000000000214A,0000006434,0002006252,固定资产卡片-打印机
1001H61000000000214B,0000006435,0002006253,固定资产卡片-打印机
1001H61000000000214C,0000006436,0002006254,固定资产卡片-打印机
1001H61000000000214D,0000006437,0002006255,固定资产卡片-打印机
1001H61000000000214E,0000006438,0002006256,固定资产卡片-打印机
1001H61000000000214F,0000006439,0002006257,固定资产卡片-打印机
1001H61000000000214G,0000006440,0002006258,固定资产卡片-打印机
1001H61000000000214H,0000006441,0002006259,固定资产卡片-打印机
1001H6100000000021AC,0000006652,0002006470,固定资产卡片-打印机
1001H6100000000021AD,0000006653,0002006471,固定资产卡片-打印机
1001H6100000000021AE,0000006654,0002006472,固定资产卡片-打印机
1001H6100000000021AF,0000006655,0002006473,固定资产卡片-打印机
1001H6100000000021AG,0000006656,0002006474,固定资产卡片-打印机
1001H6100000000021AH,0000006657,0002006475,固定资产卡片-打印机
1001H6100000000021AI,0000006658,0002006476,固定资产卡片-打印机
1001H6100000000021AJ,0000006659,0002006477,固定资产卡片-打印机
1001H6100000000021AK,0000006660,0002006478,固定资产卡片-打印机
1001H6100000000021AL,0000006661,0002006479,固定资产卡片-打印机
1001H6100000000021AM,0000006662,0002006480,固定资产卡片-打印机
1001H6100000000021AN,0000006663,0002006481,固定资产卡片-打印机
1001H6100000000021AO,0000006664,0002006482,固定资产卡片-打印机
1001H6100000000021AP,0000006665,0002006483,固定资产卡片-打印机
1001H6100000000021AQ,0000006666,0002006484,固定资产卡片-打印机
1001H6100000000021FC,0000006832,0002006650,固定资产卡片-打印机
1001H6100000000021FD,0000006833,0002006651,固定资产卡片-打印机
1001H6100000000021FE,0000006834,0002006652,固定资产卡片-打印机
1001H6100000000021FF,0000006835,0002006653,固定资产卡片-打印机
1001H6100000000021FG,0000006836,0002006654,固定资产卡片-打印机
1001H6100000000021FH,0000006837,0002006655,固定资产卡片-打印机
1001H6100000000021FI,0000006838,0002006656,固定资产卡片-打印机
1001H6100000000021FJ,0000006839,0002006657,固定资产卡片-打印机
1001H6100000000021FK,0000006840,0002006658,固定资产卡片-打印机
1001H6100000000021FL,0000006841,0002006659,固定资产卡片-打印机
1001H6100000000021FM,0000006842,0002006660,固定资产卡片-打印机
1001H6100000000021FN,0000006843,0002006661,固定资产卡片-打印机
1001H6100000000021FO,0000006844,0002006662,固定资产卡片-打印机
1001H6100000000021FP,0000006845,0002006663,固定资产卡片-打印机
1001H6100000000021FQ,0000006846,0002006664,固定资产卡片-打印机
1001H6100000000021JX,0000006997,0002006815,固定资产卡片-打印机
1001H6100000000021JY,0000006998,0002006816,固定资产卡片-打印机
1001H6100000000021JZ,0000006999,0002006817,固定资产卡片-打印机
1001H6100000000021K0,0000007000,0002006818,固定资产卡片-打印机
1001H6100000000021K1,0000007001,0002006819,固定资产卡片-打印机
1001H6100000000021K2,0000007002,0002006820,固定资产卡片-打印机
1001H6100000000021K3,0000007003,0002006821,固定资产卡片-打印机
1001H6100000000021K4,0000007004,0002006822,固定资产卡片-打印机
1001H6100000000021K5,0000007005,0002006823,固定资产卡片-打印机
1001H6100000000021K6,0000007006,0002006824,固定资产卡片-打印机
1001H6100000000021K7,0000007007,0002006825,固定资产卡片-打印机
1001H6100000000021K8,0000007008,0002006826,固定资产卡片-打印机
1001H6100000000021K9,0000007009,0002006827,固定资产卡片-打印机
1001H6100000000021KA,0000007010,0002006828,固定资产卡片-打印机
1001H6100000000021KB,0000007011,0002006829,固定资产卡片-打印机
1001H61000000000214I,0000006442,0002006260,固定资产卡片-打印机
1001H61000000000214J,0000006443,0002006261,固定资产卡片-打印机
1001H61000000000214K,0000006444,0002006262,固定资产卡片-打印机
1001H61000000000214L,0000006445,0002006263,固定资产卡片-打印机
1001H61000000000214M,0000006446,0002006264,固定资产卡片-打印机
1001H61000000000214N,0000006447,0002006265,固定资产卡片-打印机
1001H61000000000214O,0000006448,0002006266,固定资产卡片-打印机
1001H61000000000214P,0000006449,0002006267,固定资产卡片-打印机
1001H61000000000214Q,0000006450,0002006268,固定资产卡片-打印机
1001H61000000000214R,0000006451,0002006269,固定资产卡片-打印机
1001H61000000000214S,0000006452,0002006270,固定资产卡片-打印机
1001H61000000000214T,0000006453,0002006271,固定资产卡片-打印机
1001H61000000000214U,0000006454,0002006272,固定资产卡片-打印机
1001H61000000000214V,0000006455,0002006273,固定资产卡片-打印机
1001H61000000000214W,0000006456,0002006274,固定资产卡片-打印机
1001H6100000000021AR,0000006667,0002006485,固定资产卡片-打印机
1001H6100000000021AS,0000006668,0002006486,固定资产卡片-打印机
1001H6100000000021AT,0000006669,0002006487,固定资产卡片-打印机
1001H6100000000021AU,0000006670,0002006488,固定资产卡片-打印机
1001H6100000000021AV,0000006671,0002006489,固定资产卡片-打印机
1001H6100000000021AW,0000006672,0002006490,固定资产卡片-打印机
1001H6100000000021AX,0000006673,0002006491,固定资产卡片-打印机
1001H6100000000021AY,0000006674,0002006492,固定资产卡片-打印机
1001H6100000000021AZ,0000006675,0002006493,固定资产卡片-打印机
1001H6100000000021B0,0000006676,0002006494,固定资产卡片-打印机
1001H6100000000021B1,0000006677,0002006495,固定资产卡片-打印机
1001H6100000000021B2,0000006678,0002006496,固定资产卡片-打印机
1001H6100000000021B3,0000006679,0002006497,固定资产卡片-打印机
1001H6100000000021B4,0000006680,0002006498,固定资产卡片-打印机
1001H6100000000021B5,0000006681,0002006499,固定资产卡片-打印机
1001H6100000000021FR,0000006847,0002006665,固定资产卡片-打印机
1001H6100000000021FS,0000006848,0002006666,固定资产卡片-打印机
1001H6100000000021FT,0000006849,0002006667,固定资产卡片-打印机
1001H6100000000021FU,0000006850,0002006668,固定资产卡片-打印机
1001H6100000000021FV,0000006851,0002006669,固定资产卡片-打印机
1001H6100000000021FW,0000006852,0002006670,固定资产卡片-打印机
1001H6100000000021FX,0000006853,0002006671,固定资产卡片-打印机
1001H6100000000021FY,0000006854,0002006672,固定资产卡片-打印机
1001H6100000000021FZ,0000006855,0002006673,固定资产卡片-打印机
1001H6100000000021G0,0000006856,0002006674,固定资产卡片-打印机
